TimeStamp,fase,mode,right_torque,left_torque,x,y,th,xLC,y_LC,th_LC
11.108324,0,2,-2.966797,2.960721,3.259812,-0.02931,0.0138253.261416,0.016573,0.027858,
11.148317,0,2,-2.404373,2.534743,3.271935,-0.029143,0.0138933.273492,0.01691,0.027976,
11.193314,0,2,-3.106177,3.339999,3.28658,-0.028938,0.0141943.288102,0.01732,0.028276,
11.233299,0,2,-3.504982,3.043782,3.298223,-0.028774,0.0136633.298302,0.017607,0.027725,
11.273319,0,2,-3.421296,3.027381,3.308575,-0.028636,0.0128173.310106,0.017929,0.02675,
11.31331,0,2,-3.330974,2.845582,3.321914,-0.02847,0.0123583.321986,0.018244,0.02642,
11.368293,0,2,-3.615216,3.184941,3.335224,-0.028304,0.0124923.338262,0.018676,0.026595,
11.423328,0,2,-4.056441,3.824798,3.351459,-0.0281,0.0125183.354328,0.019104,0.02657,
11.473311,0,2,-3.083668,2.720824,3.367934,-0.027897,0.0122513.369493,0.019504,0.026235,
11.523307,0,2,-3.984875,3.667238,3.382685,-0.027713,0.0129003.384210,0.019895,0.026883,
11.568306,0,2,-3.167931,2.975343,3.394734,-0.027557,0.0128193.397801,0.020262,0.027071,
11.608379,0,2,-3.58607,3.832637,3.408134,-0.027383,0.0133503.409652,0.020584,0.027432,
11.643316,0,2,-3.107908,2.983182,3.420182,-0.027224,0.0129723.421742,0.020913,0.027005,
11.693309,0,2,-3.851556,3.994478,3.433311,-0.027053,0.0133023.434837,0.021268,0.027335,
11.733312,0,2,-3.64061,3.818738,3.445256,-0.026892,0.0139613.446764,0.021598,0.028043,
11.773327,0,2,-4.027295,4.773714,3.456856,-0.026726,0.0147643.458300,0.021926,0.028944,
11.8183,0,2,-4.450917,4.721676,3.468229,-0.026554,0.0151183.471199,0.022302,0.028825,
11.868299,0,2,-4.118195,4.093939,3.483412,-0.026336,0.0138443.486274,0.022728,0.028094,
11.913305,0,2,-3.769024,4.283578,3.497848,-0.026133,0.0145383.499459,0.023101,0.028523,
11.948297,0,2,-4.022389,4.753755,3.508486,-0.025977,0.0148333.509944,0.023401,0.028816,
11.988297,0,2,-4.052119,4.164887,3.521795,-0.025784,0.0143743.521809,0.02374,0.028436,
12.023308,0,2,-3.973339,3.573509,3.530932,-0.025654,0.0139563.532504,0.024043,0.02804,
12.058282,0,2,-2.492102,2.632431,3.54202,-0.025499,0.0140603.542029,0.024309,0.028122,
12.093284,0,2,-2.455742,2.76753,3.54202,-0.025499,0.0140603.542029,0.024309,0.028122,
12.128274,0,2,-2.715168,3.871506,3.557117,-0.025276,0.0156523.557121,0.024745,0.029714,
12.16328,0,2,-2.798854,3.243768,3.56801,-0.025102,0.0160993.568011,0.025072,0.030161,
12.198271,0,2,-2.181311,1.976172,3.579022,-0.02493,0.0151643.579019,0.0254,0.029226,
12.233276,0,2,-2.386774,2.942547,3.589811,-0.024766,0.0152633.589804,0.025714,0.029325,
12.268271,0,2,-1.986814,2.26455,3.600568,-0.024603,0.0150653.600558,0.026029,0.029127,
12.303271,0,2,-1.986814,2.26455,3.600568,-0.024603,0.0150653.600558,0.026029,0.029127,
12.338274,0,2,-1.665634,2.494107,3.629709,-0.024142,0.0171483.629690,0.0269,0.03121,
12.383291,0,2,-1.5857,1.90095,3.640497,-0.023957,0.0168523.643488,0.027329,0.030808,
12.428275,0,2,-1.737777,2.697645,3.653911,-0.023732,0.0172353.656748,0.02774,0.031386,
12.463294,0,2,-1.87658,3.083706,3.66551,-0.023528,0.0180383.666963,0.028065,0.03217,
12.498293,0,2,-1.446894,2.906182,3.676058,-0.023334,0.0186293.677538,0.028409,0.03286,
12.538291,0,2,-2.554141,4.078595,3.687641,-0.023114,0.0193823.688937,0.028787,0.033709,
12.573293,0,2,-3.365025,4.670694,3.697004,-0.022929,0.0199063.698296,0.029104,0.033937,
12.608269,0,2,-3.069817,4.483558,3.706651,-0.022737,0.0198913.708044,0.029435,0.034072,
12.648277,0,2,-2.997674,5.660252,3.71837,-0.0225,0.0208933.719758,0.029839,0.035074,
12.688292,0,2,-3.409176,5.547614,3.731363,-0.022224,0.0217653.731307,0.030247,0.035827,
12.723305,0,2,-3.494016,6.468009,3.740156,-0.02203,0.0225783.741475,0.030615,0.03666,
12.758267,0,2,-4.775848,6.614172,3.749637,-0.021816,0.0222153.752436,0.031015,0.03597,
12.80827,0,2,-4.069138,6.386394,3.762703,-0.021532,0.0215553.765633,0.031487,0.035658,
12.843272,0,2,-3.609733,5.831377,3.77463,-0.021274,0.0215713.779204,0.03197,0.035203,
12.88828,0,2,-2.47161,4.293586,3.788851,-0.020975,0.0202843.790361,0.032359,0.034071,
12.923258,0,2,-2.32011,4.347403,3.799997,-0.020754,0.0192023.803137,0.032789,0.032863,
12.958284,0,2,-1.908608,3.406325,3.812808,-0.020518,0.0175983.812719,0.033098,0.03166,
12.99828,0,2,-1.853491,3.220246,3.823819,-0.02033,0.0161683.826906,0.033536,0.029483,
13.038262,0,2,-1.85782,1.403694,3.836614,-0.020139,0.0130323.838152,0.033856,0.026671,
13.083298,0,2,-1.785677,0.916393,3.851044,-0.019974,0.0094733.854199,0.034256,0.02274,
13.128274,0,2,-0.75115,0.576311,3.865552,-0.01985,0.0077453.867039,0.034542,0.02173,
13.163274,0,2,-1.065115,0.646529,3.87649,-0.019768,0.0070563.879476,0.034808,0.020962,
13.208255,0,2,-1.373598,0.625847,3.891825,-0.019665,0.0061793.893202,0.035092,0.020015,
13.248279,0,2,-1.083295,0.315009,3.902343,-0.019606,0.0051873.903718,0.035298,0.019319,
13.293276,0,2,-1.9063,0.548846,3.915758,-0.019538,0.0045813.917100,0.035552,0.018515,
13.338276,0,2,-2.00326,0.419807,3.928961,-0.019487,0.0031813.930332,0.035788,0.017016,
13.378276,0,2,-3.249886,0.609446,3.941955,-0.019453,0.0020753.941839,0.035979,0.016137,
13.423276,0,2,-2.567993,1.059664,3.954755,-0.019426,0.0023013.954637,0.036186,0.016363,
13.463269,0,2,-3.42072,1.705582,3.96496,-0.019401,0.0025413.967676,0.036402,0.01679,
13.503267,0,2,-3.361857,1.302066,3.97779,-0.019368,0.0025693.979049,0.036591,0.016551,
13.538273,0,2,-5.50854,2.644885,3.987258,-0.019346,0.0017603.988546,0.036745,0.015644,
13.583271,0,2,-4.48844,2.261326,3.998797,-0.019327,0.0015744.001584,0.036949,0.015775,
13.623273,0,2,-4.343577,1.145229,4.010847,-0.019307,0.0017894.012238,0.037118,0.015922,
13.668286,0,2,-3.610894,0.67077,4.026424,-0.019276,0.0018064.027767,0.037367,0.01579,
13.71327,0,2,-4.893883,1.088187,4.041247,-0.019261,0.0002314.041119,0.037567,0.014293,
13.763305,0,2,-3.593869,0.706407,4.055114,-0.019255,0.0011144.056545,0.037791,0.015593,
13.80827,0,2,-3.93698,0.627627,4.068967,-0.019224,0.0027394.070335,0.038019,0.016723,
13.848262,0,2,-2.5957,0.497866,4.081289,-0.019186,0.0043434.082686,0.038233,0.018822,
13.888241,0,2,-3.531537,0.502146,4.093476,-0.019122,0.0059954.094795,0.03847,0.020126,
13.93327,0,2,-2.992774,0.336747,4.107058,-0.019036,0.0073194.110026,0.038785,0.022166,
13.983257,0,2,-2.381869,0.332466,4.122352,-0.018902,0.0101514.125241,0.03914,0.024551,
14.018257,0,2,-2.368375,1.211804,4.132843,-0.018788,0.0121254.134184,0.039367,0.026455,
14.053238,0,2,-2.807891,2.194691,4.14437,-0.018633,0.0150534.144223,0.039645,0.029115,
14.098261,0,2,-1.825392,2.408911,4.155958,-0.018442,0.0184764.157291,0.040047,0.032905,
14.148253,0,2,-1.762437,2.797035,4.170905,-0.01814,0.0221434.172233,0.040565,0.036572,
14.193243,0,2,-1.713472,3.19055,4.184096,-0.017831,0.0250454.185343,0.041061,0.039225,
14.228262,0,2,-1.798578,3.745726,4.194164,-0.017573,0.0267164.195481,0.041466,0.041145,
14.268241,0,2,-2.066718,4.31494,4.204276,-0.017294,0.0283394.206893,0.041945,0.042736,
14.318237,0,2,-1.530438,4.847431,4.218394,-0.016878,0.0312534.219654,0.042506,0.045533,
14.35325,0,2,-1.608257,4.304159,4.230169,-0.016504,0.0317624.231542,0.043052,0.045747,
14.39325,0,2,-1.424639,4.699471,4.242333,-0.016115,0.0321774.243654,0.04361,0.046408,
14.438247,0,2,-0.99066,4.120542,4.256087,-0.015667,0.0327134.257415,0.044253,0.046598,
14.478227,0,2,-0.556099,3.818836,4.266929,-0.015318,0.0316274.269766,0.044822,0.045483,
14.528246,0,2,-0.713636,3.573503,4.282182,-0.014839,0.0307994.285175,0.04552,0.044312,
14.563231,0,2,-0.089457,2.788207,4.294959,-0.014456,0.0289984.296267,0.046005,0.042784,
14.608233,0,2,-0.306462,2.862705,4.307303,-0.014104,0.0277344.310163,0.046593,0.041542,
14.64825,0,2,0.086283,2.355445,4.321326,-0.013727,0.0259004.322621,0.0471,0.039786,
14.683249,0,2,0.504422,2.105207,4.332141,-0.013451,0.0250114.333460,0.047528,0.038798,
14.718242,0,2,0.293477,1.160572,4.343073,-0.013191,0.0221464.344359,0.047936,0.03613,
14.753244,0,2,0.371679,1.945145,4.353724,-0.012958,0.0215024.354990,0.048318,0.035437,
14.798229,0,2,0.921407,1.327026,4.36454,-0.01273,0.0204154.368831,0.048799,0.034095,
14.838256,0,2,0.215274,1.385847,4.379601,-0.012431,0.0190414.380828,0.049203,0.033074,
14.873249,0,2,0.389859,1.722705,4.390013,-0.012235,0.0183934.391236,0.049544,0.032426,
14.90823,0,2,-0.481048,1.972943,4.400259,-0.012049,0.0177934.401434,0.049872,0.031776,
14.948237,0,2,-0.12524,2.334041,4.410477,-0.011869,0.0175884.413102,0.050241,0.031542,
14.983218,0,2,-0.826467,2.714041,4.421969,-0.011669,0.0169554.423150,0.050557,0.030889,
15.023251,0,2,-0.820984,2.87766,4.433611,-0.011475,0.0161274.434819,0.050914,0.030061,
15.068227,0,2,-0.900341,2.70192,4.445373,-0.01129,0.0155974.448002,0.051306,0.029502,
15.113224,0,2,-0.960364,2.577163,4.460092,-0.011065,0.0148614.461277,0.051695,0.029042,
15.158238,0,2,-1.039721,2.401423,4.473535,-0.010867,0.0142554.474775,0.052083,0.028042,
15.193239,0,2,-0.598496,2.457742,4.484037,-0.010723,0.0133124.485200,0.05237,0.027444,
15.238231,0,2,-1.402743,2.96856,4.498742,-0.010524,0.0137134.498445,0.052736,0.027775,
15.278244,0,2,-1.094261,1.840346,4.509439,-0.010384,0.0123284.510639,0.053066,0.026213,
15.318238,0,2,-1.112441,2.82918,4.521353,-0.01024,0.0120974.522535,0.053377,0.02613,
15.353255,0,2,-1.172463,2.296624,4.53178,-0.010114,0.0116974.532975,0.05365,0.025681,
15.398285,0,2,-0.937855,2.275942,4.543769,-0.009978,0.0110224.546490,0.053992,0.024829,
15.443235,0,2,-1.311843,2.023925,4.558727,-0.009822,0.0095964.559885,0.054317,0.023679,
15.488214,0,2,-1.597817,2.495881,4.573252,-0.009686,0.0091054.572936,0.054622,0.023167,
15.52323,0,2,-1.869943,2.786767,4.58197,-0.009607,0.0088794.583152,0.054858,0.022863,
15.578209,0,2,-1.912363,2.22997,4.596705,-0.009478,0.0086864.600779,0.055259,0.02276,
15.628229,0,2,-1.604458,2.821348,4.611426,-0.009348,0.0089394.614087,0.055565,0.023092,
15.678233,0,2,-2.264421,3.297586,4.626011,-0.009215,0.0093384.630004,0.055936,0.023559,
15.723211,0,2,-1.738932,3.101887,4.640822,-0.009074,0.0094934.642006,0.05622,0.023625,
15.768226,0,2,-2.488063,4.147766,4.653983,-0.008942,0.0107134.655119,0.056537,0.024894,
15.808233,0,2,-1.810498,3.04201,4.667728,-0.008794,0.0106064.668965,0.056881,0.02464,
15.848218,0,2,-1.852918,2.752909,4.678441,-0.008682,0.0103584.681146,0.057179,0.024215,
15.883219,0,2,-1.550495,3.071587,4.689154,-0.008573,0.0099124.690371,0.057402,0.023897,
15.923237,0,2,-0.884472,2.443849,4.701579,-0.008449,0.0100844.702868,0.057702,0.024119,
15.963228,0,2,-1.005095,1.922689,4.714093,-0.008326,0.0098614.715274,0.057999,0.023944,
16.008224,0,2,-0.8888,1.232572,4.729517,-0.00818,0.0087884.729165,0.058325,0.02285,
16.058215,0,2,-0.54511,1.415424,4.743232,-0.008062,0.0086814.744392,0.05867,0.022714,
16.113198,0,2,-0.913038,1.114927,4.759948,-0.00792,0.0081204.761089,0.059047,0.022203,
16.153215,0,2,-0.913038,0.519269,4.770631,-0.007836,0.0073784.773314,0.059312,0.021136,
16.198215,0,2,-0.689396,0.856126,4.785756,-0.007726,0.0072904.786922,0.059602,0.021373,
16.253224,0,2,-0.707576,0.601607,4.800911,-0.00762,0.0066094.803529,0.059951,0.020663,
16.298216,0,2,-0.768753,1.061443,4.815798,-0.00752,0.0072104.816913,0.06023,0.021342,
16.333194,0,2,-0.484511,1.182643,4.826153,-0.007442,0.0080454.827250,0.060454,0.022127,
16.373228,0,2,-1.009998,1.289944,4.837993,-0.007343,0.0087524.839103,0.060721,0.022983,
16.408189,0,2,-1.070598,1.606842,4.848318,-0.007248,0.0096864.849411,0.060962,0.023966,
16.448207,0,2,-1.234218,1.691682,4.860038,-0.007129,0.0106884.861053,0.061245,0.024819,
16.483191,0,2,-1.63966,1.853523,4.869986,-0.007024,0.0103804.871029,0.061491,0.024412,
16.523215,0,2,-1.978442,1.954763,4.88148,-0.006905,0.0101434.882505,0.061771,0.024126,
16.563192,0,2,-2.354738,2.858758,4.891534,-0.006805,0.0100844.893981,0.062047,0.024136,
16.603391,0,2,-2.325016,2.191103,4.904588,-0.006674,0.0097704.905667,0.062328,0.023852,
16.638203,0,2,-2.488058,2.324423,4.914882,-0.006573,0.0098134.915943,0.062573,0.023846,
16.678184,0,2,-2.337136,2.122664,4.92522,-0.006471,0.0097084.927855,0.062858,0.023911,
16.718218,0,2,-2.12619,1.979003,4.938846,-0.006336,0.0101934.939887,0.063147,0.024374,
16.7582,0,2,-2.318956,2.086304,4.9507,-0.006213,0.0105544.951813,0.063439,0.024687,
16.803213,0,2,-1.938331,2.015363,4.964431,-0.006066,0.0109914.965555,0.063781,0.024975,
16.843189,0,2,-2.603775,2.681239,4.97624,-0.005938,0.0109074.977346,0.064074,0.024841,
16.888197,0,2,-2.077133,1.502766,4.991379,-0.005776,0.0105724.990967,0.064411,0.024634,
16.933211,0,2,-1.738928,1.663884,5.003429,-0.005646,0.0110845.004559,0.064749,0.025316,
16.968193,0,2,-2.645041,2.295902,5.013784,-0.005527,0.0118205.014806,0.065012,0.026001,
17.013197,0,2,-1.309246,1.760844,5.027365,-0.005358,0.0133435.028354,0.065374,0.027523,
17.048193,0,2,-2.501337,3.028443,5.037239,-0.005224,0.0139735.038299,0.06565,0.028105,
17.08321,0,2,-2.071654,2.495886,5.047668,-0.005073,0.0150565.048726,0.065948,0.029188,
17.118186,0,2,-2.820785,3.249105,5.057888,-0.004915,0.0159395.058881,0.06625,0.029971,
17.163181,0,2,-2.240757,2.821347,5.071137,-0.004702,0.0163695.072142,0.066651,0.03055,
17.203173,0,2,-2.549817,3.138246,5.084326,-0.004484,0.0166995.083886,0.067009,0.030761,
17.243198,0,2,-1.696511,3.059466,5.09507,-0.004301,0.0176395.096156,0.067392,0.031821,
17.278189,0,2,-2.306839,3.229146,5.107043,-0.004089,0.0178045.106595,0.067725,0.031866,
17.318203,0,2,-1.055305,2.029989,5.117891,-0.003897,0.0178055.119029,0.068119,0.031889,
17.353205,0,2,-2.045682,2.778927,5.130074,-0.003679,0.0178755.131088,0.068505,0.031759,
17.403199,0,2,-1.477197,1.418652,5.145421,-0.003414,0.0169495.144961,0.068939,0.031011,
17.443187,0,2,-1.078391,1.545189,5.156134,-0.003233,0.0168995.158744,0.069366,0.030756,
17.493201,0,2,-0.992974,0.893211,5.173178,-0.002946,0.0165415.172708,0.069797,0.030603,
17.543196,0,2,-0.647908,1.176541,5.186997,-0.002719,0.0162875.188037,0.070264,0.03032,
17.593186,0,2,-0.77032,1.24134,5.202196,-0.002473,0.0164475.204672,0.070769,0.030896,
17.633193,0,2,-0.556099,1.467802,5.215686,-0.002243,0.0173755.216716,0.071145,0.031507,
17.688166,0,2,-0.348582,1.85879,5.229355,-0.002001,0.0183055.231836,0.071628,0.032606,
17.733194,0,2,-0.097638,1.494081,5.245861,-0.001689,0.0197195.245366,0.072076,0.033781,
17.77319,0,2,-0.408622,1.79399,5.256244,-0.001481,0.0203575.258744,0.072534,0.034362,
17.808246,0,2,-0.51821,2.395605,5.267932,-0.00124,0.0209635.267428,0.072835,0.035025,
17.843193,0,2,-0.939947,3.052305,5.276559,-0.001056,0.0216265.277492,0.073192,0.035807,
17.878183,0,2,-1.001153,3.019905,5.286716,-0.000834,0.0222115.289085,0.073611,0.03661,
17.913243,0,2,-0.947234,3.753645,5.29824,-0.000571,0.0236565.297724,0.07393,0.037718,
17.948158,0,2,-1.325545,3.805137,5.306851,-0.000367,0.0239735.307772,0.07431,0.038153,
17.993155,0,2,-2.101693,5.05121,5.319483,-0.000062,0.0242465.321777,0.074846,0.038248,
18.028174,0,2,-2.024079,4.201485,5.329504,0.000178,0.0235935.331838,0.075227,0.037645,
18.068174,0,2,-2.264626,4.594967,5.34092,0.000447,0.0234045.341840,0.075603,0.037437,
18.10816,0,2,-2.181206,4.978928,5.353986,0.000749,0.0229425.353446,0.076034,0.037004,
18.148183,0,2,-1.858382,4.459458,5.364322,0.000986,0.0229365.366717,0.076525,0.036841,
18.183151,0,2,-1.558984,3.939988,5.376413,0.001258,0.0222135.375864,0.076859,0.036275,
18.223151,0,2,-1.175023,3.118788,5.388834,0.001531,0.0213965.389854,0.077362,0.035232,
18.263148,0,2,-1.036466,3.150546,5.39974,0.001759,0.0203105.402271,0.077794,0.034217,
18.303163,0,2,-1.46785,3.401805,5.413421,0.00203,0.0191145.412858,0.078151,0.033176,
18.343159,0,2,-1.131885,3.070077,5.425738,0.002258,0.0178515.426669,0.0786,0.031637,
18.37815,0,2,-1.45528,3.209824,5.436194,0.002438,0.0166605.437182,0.078927,0.030546,
18.418167,0,2,-1.341863,2.53437,5.448271,0.002633,0.0155905.449180,0.079288,0.029525,
18.458181,0,2,-1.773248,2.933852,5.458607,0.00279,0.0144975.461013,0.079631,0.028254,
18.493166,0,2,-1.581839,3.205586,5.470505,0.002958,0.0138215.472863,0.079963,0.027725,
18.538172,0,2,-2.316274,3.303646,5.483693,0.003137,0.0131625.484547,0.080285,0.027244,
18.573172,0,2,-2.475977,3.809079,5.493806,0.003269,0.0129065.494657,0.080558,0.026889,
18.618168,0,2,-2.353577,3.652486,5.505539,0.003416,0.0121785.507797,0.080907,0.02618,
18.668169,0,2,-3.222034,4.033722,5.519838,0.003585,0.0111395.522077,0.081274,0.024993,
18.703163,0,2,-2.758079,3.760849,5.531526,0.003713,0.0106585.532412,0.081531,0.024493,
18.738161,0,2,-3.570291,3.950569,5.541864,0.003819,0.0098615.542762,0.081782,0.023845,
18.778159,0,2,-3.321119,4.052082,5.553718,0.003933,0.0095305.554598,0.082061,0.023563,
18.818168,0,2,-2.960622,3.312293,5.565782,0.004047,0.0094985.566735,0.082347,0.023483,
18.853172,0,2,-2.361445,2.992256,5.57657,0.004148,0.0090055.577506,0.082598,0.023038,
18.888139,0,2,-2.696879,3.012413,5.587373,0.004242,0.0083635.586761,0.082809,0.022425,
18.923138,0,2,-2.428182,2.729096,5.587373,0.004242,0.0083635.599198,0.083086,0.022052,
18.958151,0,2,-2.269645,2.424893,5.610661,0.00443,0.0078935.610044,0.083324,0.021955,
18.993185,0,2,-1.860188,2.118893,5.610661,0.00443,0.0078935.620906,0.083561,0.021511,
19.028133,0,2,-1.657645,1.768256,5.621525,0.004514,0.0074495.631797,0.083791,0.020772,
19.063135,0,2,-1.718262,1.541816,5.632418,0.004591,0.0067105.642598,0.084013,0.019932,
19.098175,0,2,-1.755377,1.081069,5.643221,0.004661,0.0058705.653429,0.084225,0.01929,
19.138164,0,2,-1.374752,0.618008,5.664873,0.004775,0.0047355.665717,0.084459,0.018916,
19.178162,0,2,-1.489892,0.948805,5.675423,0.004826,0.0049305.677854,0.084689,0.018935,
19.223206,0,2,-1.688717,1.265704,5.690384,0.004899,0.0049885.692738,0.084971,0.019041,
19.268149,0,2,-1.937754,1.535902,5.702163,0.004957,0.0050025.704425,0.085193,0.019054,
19.313159,0,2,-1.997776,1.031866,5.716869,0.005031,0.0051065.717734,0.085447,0.019287,
19.348161,0,2,-2.464396,2.08308,5.726999,0.005087,0.0060865.727802,0.085646,0.020267,
19.38313,0,2,-2.31405,2.454518,5.737025,0.005152,0.0072135.739206,0.085883,0.021512,
19.428134,0,2,-2.434673,2.346161,5.748655,0.005241,0.0080165.749483,0.086108,0.022099,
19.468137,0,2,-2.737672,2.699419,5.761666,0.005351,0.0091355.762507,0.086403,0.023465,
19.508152,0,2,-2.54433,2.753959,5.773522,0.005466,0.0106835.775816,0.086723,0.025083,
19.558146,0,2,-3.009217,3.390258,5.788155,0.005635,0.0127155.790459,0.087104,0.027065,
19.608131,0,2,-2.18679,2.968561,5.803206,0.005835,0.0139615.805506,0.08752,0.028311,
19.648134,0,2,-2.28375,3.05946,5.814956,0.006004,0.0147665.815797,0.087813,0.028947,
19.693145,0,2,-2.343773,3.406659,5.828476,0.006208,0.0156945.830783,0.088254,0.029896,
19.738138,0,2,-1.901971,2.448124,5.843586,0.006447,0.0159525.844447,0.088662,0.029936,
19.788122,0,2,-2.149853,3.003141,5.858394,0.006681,0.0157115.857721,0.089058,0.029773,
19.838127,0,2,-1.660148,2.365064,5.873939,0.006927,0.0158275.873261,0.089523,0.029889,
19.888125,0,2,-1.731714,2.354723,5.887758,0.007145,0.0158695.888575,0.08998,0.029952,
19.933123,0,2,-1.435352,1.922684,5.899927,0.007339,0.0160865.903740,0.090436,0.030309,
19.978119,0,2,-1.525674,2.67946,5.914917,0.007586,0.0172335.915785,0.090807,0.031316,
20.023125,0,2,-0.533568,1.502766,5.928676,0.007824,0.0173735.930964,0.091283,0.031427,
20.073125,0,2,-1.724499,2.397141,5.944865,0.008106,0.0175475.944163,0.091699,0.031609,
20.118121,0,2,-0.950552,2.427441,5.956854,0.008318,0.0180585.957648,0.092128,0.03224,
20.163132,0,2,-1.174771,3.113276,5.971798,0.008596,0.0189575.972587,0.092617,0.032941,
20.203138,0,2,-1.39726,2.645601,5.983711,0.008822,0.0188255.982995,0.092961,0.032887,
20.243116,0,2,-0.998455,2.609241,5.994154,0.00902,0.0191665.994949,0.093356,0.033299,
20.288113,0,2,-1.900238,3.475096,6.008632,0.009301,0.0195146.007907,0.093791,0.033576,
20.338132,0,2,-1.428137,2.575383,6.02203,0.009563,0.0194526.024210,0.094339,0.033554,
20.388112,0,2,-1.615996,3.12434,6.035262,0.009819,0.0191406.037542,0.094783,0.033096,
20.433128,0,2,-1.459014,2.710482,6.05031,0.010104,0.0187056.052615,0.09528,0.03276,
20.478141,0,2,-1.143894,2.795321,6.063963,0.010359,0.0184986.066233,0.095725,0.032552,
20.523127,0,2,-1.471134,3.206678,6.077451,0.010607,0.0185366.079701,0.096163,0.03254,
20.573125,0,2,-1.18574,2.57539,6.091089,0.010859,0.0181806.093394,0.096606,0.032284,
20.613128,0,2,-0.968735,2.762527,6.104743,0.011106,0.0182706.106967,0.097044,0.032323,
20.653109,0,2,-1.08878,2.492329,6.116835,0.011327,0.0179426.117586,0.097386,0.031975,
20.693109,0,2,-0.907557,2.804947,6.128913,0.011542,0.0178616.131189,0.097821,0.032015,
20.738116,0,2,-0.834837,2.756467,6.144006,0.011811,0.0176746.143233,0.098204,0.031736,
20.783175,0,2,-0.90092,2.688028,6.155964,0.012021,0.0173946.156686,0.09863,0.031477,
20.823113,0,2,-0.605134,2.134789,6.167982,0.01223,0.0173136.170170,0.099053,0.031416,
20.863111,0,2,-1.511826,2.706208,6.179804,0.012434,0.0167846.181973,0.099421,0.030639,
20.903117,0,2,-1.893029,3.217027,6.191371,0.012625,0.0160046.193476,0.099771,0.02976,
20.948116,0,2,-2.051743,3.505405,6.202939,0.012806,0.0156206.205101,0.100116,0.029574,
20.983102,0,2,-1.960843,3.247327,6.214777,0.01299,0.0151406.215435,0.10042,0.028975,
21.028116,0,2,-2.257206,2.989249,6.227859,0.013177,0.0135416.228513,0.100789,0.027474,
21.0681,0,2,-1.768651,2.581444,6.241077,0.01335,0.0126856.240272,0.101108,0.026747,
21.113099,0,2,-2.651101,3.201342,6.25281,0.013499,0.0123526.253473,0.10146,0.026434,
21.158111,0,2,-2.603775,3.172821,6.266104,0.01366,0.0118436.266762,0.101808,0.025728,
21.198105,0,2,-2.283173,2.519065,6.278092,0.013798,0.0109706.278807,0.102114,0.024955,
