TimeStamp,fase,mode,right_torque,left_torque,x,y,th,xLC,y_LC,th_LC
67.533972,1,2,-3.236917,2.565914,8.332956,-0.000770,0.0006368.335949,-0.000768,0.000626
67.913947,1,2,-2.938235,2.314810,8.446799,-0.000727,-0.0002188.448303,-0.000728,-0.000149
68.333942,1,2,-2.750945,2.637762,8.570781,-0.000608,0.0023308.573804,-0.000601,0.002420
74.006327,1,2,-0.727199,0.878698,8.725413,0.000073,0.0046458.725471,0.000073,0.004646
74.276324,1,2,-15.046663,16.054521,8.749056,0.000225,0.0063978.750079,0.000232,0.006509
74.596320,1,2,-2.331944,0.770842,8.855268,0.000581,-0.0017878.859049,0.000574,-0.002181
74.961308,1,2,-0.779719,-0.153056,8.974906,0.000036,-0.0040988.976278,0.000030,-0.003980
75.466345,1,2,-4.593768,3.744968,9.116850,-0.000145,-0.0005179.118413,-0.000146,-0.000644
81.038711,1,2,-1.115615,0.672379,9.321294,-0.000243,0.0021189.321425,-0.000243,0.001773
81.553704,1,2,-5.296130,5.437785,9.418698,0.000061,0.0045099.422612,0.000079,0.004462
84.753645,1,2,0.205463,1.232403,9.625766,0.001248,0.0063869.625839,0.001248,0.006437
